,NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,label
0,0.6716686487197876,0.760050892829895,0.0161601435393095,0.6670666337013245,0.7652045488357544,-0.0052773281931877,0.6661198139190674,0.7647433876991272,-0.005273716058582,0.6646690368652344,0.7642549872398376,-0.0051634334959089,0.6596877574920654,0.7719072103500366,0.0177407562732696,0.6593618988990784,0.7714942693710327,0.017920471727848,0.6584904193878174,0.7709980010986328,0.0178331118077039,0.6548469662666321,0.7430245280265808,-0.0816506817936897,0.6508517861366272,0.7510902881622314,0.0210500471293926,0.6720374822616577,0.7473211288452148,-0.0096036428585648,0.6690008640289307,0.7365925312042236,0.0203730463981628,0.6355242729187012,0.6742042899131775,-0.1408406049013137,0.6391674876213074,0.6380706429481506,0.0785437300801277,0.5628795623779297,0.7976332902908325,-0.1754305362701416,0.5991819500923157,0.7677857875823975,0.1174526736140251,0.4153963923454284,0.8689225316047668,-0.220261663198471,0.5461346507072449,0.8425779342651367,0.007154831662774,0.4681549370288849,0.893322229385376,-0.262492686510086,0.5180960297584534,0.8495558500289917,0.0112961279228329,0.3857968747615814,0.8952614068984985,-0.2316684126853943,0.5176815390586853,0.856512188911438,-0.0174494069069623,0.3933928906917572,0.8813115954399109,-0.2088315486907959,0.5256596207618713,0.8574991226196289,-0.0057386453263461,0.6380836367607117,0.4372642636299133,-0.0584994256496429,0.6431744694709778,0.4166919291019439,0.0586484298110008,0.7402920126914978,0.5991907715797424,-0.0710995569825172,0.7274599671363831,0.5971940755844116,0.115453228354454,1.0
1,0.373184472322464,0.3627232015132904,-0.3057028353214264,0.3666945695877075,0.378083735704422,-0.3627005815505981,0.3656545281410217,0.3791612982749939,-0.3629926443099975,0.364698588848114,0.377317875623703,-0.3630792498588562,0.3678448796272278,0.3640033304691314,-0.3534433245658874,0.3677773475646972,0.357763797044754,-0.3534009456634521,0.3675902187824249,0.3511893153190613,-0.3544105291366577,0.3658666610717773,0.3334064483642578,-0.4737040996551513,0.3675536811351776,0.3290277421474457,-0.4241330027580261,0.3770967125892639,0.3541265428066253,-0.3243598639965057,0.37802654504776,0.3388284742832184,-0.3126014173030853,0.3737929761409759,0.3068661689758301,-0.4557919502258301,0.3772244155406952,0.2843455076217651,-0.3406583070755005,0.5216649174690247,0.8604593276977539,-0.4183952510356903,0.4311694502830505,0.5658138394355774,-0.2694983184337616,0.3885363340377807,0.8800389170646667,-0.4566514492034912,0.3723452985286712,0.8039572834968567,-0.3762409687042236,0.3971136212348938,1.1016451120376587,-0.5413603782653809,0.3553104698657989,0.8545326590538025,-0.4273455142974853,0.394421637058258,1.0903240442276,-0.5474288463592529,0.3546223938465118,0.8813837766647339,-0.4749340116977691,0.4076118171215057,1.0963544845581057,-0.4649275243282318,0.3647302389144897,0.8726112246513367,-0.4021377861499786,0.5458988547325134,0.1530279666185379,-0.0312942862510681,0.5398207306861877,0.1467949450016021,0.0315641649067401,0.5469732284545898,0.1501723825931549,0.3171217739582062,0.4927623271942138,0.1763972640037536,0.3148895502090454,1.0
2,0.3926350474357605,0.1287931054830551,-0.302945077419281,0.3990765511989593,0.1083315387368202,-0.2668570876121521,0.4028988480567932,0.1085800305008888,-0.2669783532619476,0.4062155485153198,0.1092584282159805,-0.2671324908733368,0.3838569521903991,0.1091319099068641,-0.2728035151958465,0.3779257535934448,0.1101010516285896,-0.2728365063667297,0.3727828562259674,0.1110138073563575,-0.2728523015975952,0.4098991453647613,0.12128347158432,-0.1104488968849182,0.3663329780101776,0.1219230070710182,-0.148586243391037,0.3984606266021728,0.1565646827220916,-0.2421381920576095,0.3822378516197204,0.1586023271083831,-0.2477902919054031,0.4378576278686523,0.2826695442199707,-0.0296935774385929,0.3179075419902801,0.2856453359127044,-0.0742414817214012,0.4638371169567108,0.4536269009113312,-0.0076070106588304,0.2921551167964935,0.4492166042327881,-0.0752586647868156,0.5360215306282043,0.5349817276000977,-0.1157550811767578,0.2282965183258056,0.5389325618743896,-0.1679470688104629,0.5608291029930115,0.5485466122627258,-0.137836143374443,0.2143837660551071,0.5441503524780273,-0.1916970759630203,0.562703549861908,0.538077175617218,-0.1860864758491516,0.2144790738821029,0.5362392067909241,-0.2357205003499984,0.5548368692398071,0.5341277718544006,-0.1386086046695709,0.2187770158052444,0.536861002445221,-0.1885385662317276,0.4194567501544952,0.5646365284919739,0.0185401998460292,0.3511615097522735,0.5730252861976624,-0.0187425035983324,0.5377430319786072,0.6105364561080933,-0.2778401672840118,0.2369201183319091,0.6204081177711487,-0.3425774872303009,0.0
3,0.5700953602790833,0.6347999572753906,0.1680024415254593,0.5789920091629028,0.6722391843795776,0.2036280184984207,0.5787545442581177,0.6744458079338074,0.2035603821277618,0.578630805015564,0.676738977432251,0.203383207321167,0.5872458219528198,0.6713275909423828,0.1387745141983032,0.5926488637924194,0.6727465987205505,0.1386706382036209,0.5980845093727112,0.6742672324180603,0.1386489421129226,0.6017526388168335,0.6711892485618591,0.3426433801651001,0.6236786842346191,0.6634339094161987,0.0415662862360477,0.5661914348602295,0.612984299659729,0.2251315265893936,0.5770217180252075,0.6108964085578918,0.1359097212553024,0.5884393453598022,0.5278005599975586,0.459324449300766,0.6631680130958557,0.5475555062294006,-0.1047315597534179,0.6016483902931213,0.6829471588134766,0.7973209619522095,0.6936972737312317,0.7368416786193848,-0.3109982907772064,0.712303876876831,0.7923508882522583,0.8571569919586182,0.7949056625366211,0.8806865215301514,-0.2290388941764831,0.7447450757026672,0.7666820287704468,0.914991021156311,0.8371190428733826,0.9062961935997008,-0.2560631334781647,0.7596776485443115,0.7639806270599365,0.8831720948219299,0.8420348167419434,0.894946813583374,-0.2304298728704452,0.7495999336242676,0.7712620496749878,0.8471704125404358,0.8267134428024292,0.8840732574462891,-0.2133748829364776,0.3797149956226349,0.1896966397762298,0.2132477611303329,0.4121498167514801,0.219140812754631,-0.2129039466381073,0.2734785079956054,0.499461829662323,0.3051669001579284,0.2857272326946258,0.5178766250610352,-0.1015704050660133,1.0
4,0.4081988334655761,0.2769218981266022,-0.1762660890817642,0.4137215614318847,0.2640140354633331,-0.1407654136419296,0.4207385778427124,0.264441043138504,-0.1408192366361618,0.4214790761470794,0.2699667811393738,-0.1409588158130645,0.3938902020454407,0.2642664909362793,-0.1486434638500213,0.38591068983078,0.2648950517177582,-0.1486561894416809,0.378017783164978,0.2655697464942932,-0.148858442902565,0.4320583939552307,0.2812048494815826,0.0218484457582235,0.3547934889793396,0.3120457530021667,-0.0204332303255796,0.4220932722091675,0.2982622981071472,-0.1182769685983657,0.3941413760185241,0.2992015480995178,-0.1307653188705444,0.4589609801769256,0.3632258176803589,0.0620958358049392,0.3447335958480835,0.3701899349689483,-0.0274139326065778,0.4750491380691528,0.3724262714385986,0.005476149264723,0.2575962245464325,0.3997674584388733,-0.2259794026613235,0.4468359351158142,0.2659924030303955,0.011451075784862,0.3372109234333038,0.2897500991821289,-0.3123580813407898,0.4004422724246979,0.2176720947027206,0.0048835491761565,0.3604007065296173,0.2641107738018036,-0.390851616859436,0.437868058681488,0.2356883287429809,0.0258494280278682,0.3695214688777923,0.2555579841136932,-0.4002155363559723,0.4360915422439575,0.2507129907608032,0.0180466398596763,0.3672102093696594,0.2687700390815735,-0.3826208710670471,0.4675731360912323,0.6137140393257141,0.030131459236145,0.4074606001377105,0.6203641295433044,-0.0302152223885059,0.556669294834137,0.6583304405212402,-0.0859669223427772,0.4948508143424988,0.6887080073356628,-0.1344265341758728,0.0
5,0.6968825459480286,0.3183917105197906,0.1875877380371093,0.7128169536590576,0.3132408559322357,0.1810646802186966,0.7145903706550598,0.3150018155574798,0.1808727830648422,0.714892566204071,0.3170619308948517,0.1806211173534393,0.7078033685684204,0.309779554605484,0.2010574489831924,0.7062204480171204,0.3101522624492645,0.2010255455970764,0.7034554481506348,0.3115906417369842,0.2005946934223175,0.6931887865066528,0.3784546554088592,0.1678235828876495,0.7040407061576843,0.3224106729030609,0.2953254282474518,0.7003418803215027,0.3280507922172546,0.1690408438444137,0.6942775845527649,0.3277934193611145,0.1947948783636093,0.7293148636817932,0.4416548609733581,0.0759442672133445,0.6636927127838135,0.4254226088523865,0.2245429903268814,0.7585797309875488,0.5756150484085083,0.2815293073654175,0.6288098096847534,0.4069059193134308,0.3319292664527893,0.7550809383392334,0.6799067258834839,0.0145942540839314,0.6241417527198792,0.3363703489303589,0.363732099533081,0.7624418139457703,0.7126121520996094,-0.0006492687971331,0.6229965686798096,0.3112598359584808,0.3735398054122925,0.7567158937454224,0.7027695775032043,-0.0104296822100877,0.6267217397689819,0.300272136926651,0.3726788461208343,0.7538883686065674,0.6927933096885681,0.0111460909247398,0.6275926232337952,0.3118188083171844,0.3625470101833343,0.6949614882469177,0.6178790330886841,-0.0405543036758899,0.6614998579025269,0.6248491406440735,0.0401642844080925,0.6716790199279785,0.6003493666648865,-0.1185602694749832,0.5804069638252258,0.6355037093162537,0.0941169112920761,0.0
6,0.6728459596633911,0.4798725247383117,-0.0440005995333194,0.6813358664512634,0.4900470376014709,-0.0333988107740879,0.680477499961853,0.4904687702655792,-0.0335344448685646,0.6796305775642395,0.4907020330429077,-0.0337097682058811,0.6848911046981812,0.4850144386291504,-0.052920963615179,0.6854726076126099,0.4813991785049438,-0.0528936088085174,0.6882818341255188,0.4780280888080597,-0.0530501455068588,0.6810258626937866,0.4721190333366394,0.0314503759145736,0.6898812651634216,0.4578686058521271,-0.0616087988018989,0.6691747307777405,0.4681780040264129,-0.014095957390964,0.6717249155044556,0.4610002934932709,-0.042687464505434,0.6739392280578613,0.3867751061916351,0.132477194070816,0.6657286882400513,0.37894406914711,-0.0681320652365684,0.7458717823028564,0.5581809878349304,0.181212767958641,0.7740632891654968,0.5915679335594177,-0.1691551655530929,0.8572618961334229,0.7805349826812744,0.0494937412440776,0.9080920815467834,0.8155854344367981,-0.1883858889341354,0.8596814274787903,0.8094313740730286,0.0547835491597652,0.9100313186645508,0.8354778289794922,-0.2284899353981018,0.8736124634742737,0.8192803859710693,0.0125125991180539,0.9011147022247314,0.8418059945106506,-0.1907142251729965,0.8685882687568665,0.817007303237915,0.0326365977525711,0.898217499256134,0.8385822772979736,-0.1771241128444671,0.526326060295105,0.155304342508316,0.1336687207221985,0.5023128390312195,0.2056544572114944,-0.1337133646011352,0.4318948686122894,0.5160520672798157,0.0900961682200431,0.4149491488933563,0.5164441466331482,-0.1750187277793884,1.0
7,0.449982076883316,0.4324396252632141,-0.0334065407514572,0.4337741732597351,0.4303513765335083,-0.0510796010494232,0.4332279562950134,0.4272280931472778,-0.0510670319199562,0.4328829348087311,0.4236878454685211,-0.0510495230555534,0.4341465532779693,0.4320800602436065,-0.0267840661108493,0.4339595735073089,0.4304814338684082,-0.0266726426780223,0.4339245855808258,0.4283155500888824,-0.0267213433980941,0.4355172216892242,0.4003140926361084,-0.1047729477286338,0.437587171792984,0.4018226861953735,0.0345173589885234,0.4586796760559082,0.4146482646465301,-0.047373928129673,0.4614736139774322,0.4171995520591736,-0.0175472721457481,0.4762430787086487,0.3495492041110992,-0.1014839187264442,0.5014959573745728,0.3374456167221069,0.1075702905654907,0.3269122540950775,0.4859145581722259,-0.2470230311155319,0.3562138676643371,0.4497252404689789,0.2062707245349884,0.1643480360507965,0.5810670852661133,-0.2214545756578445,0.2072623521089553,0.5241415500640869,0.0532876774668693,0.1342442631721496,0.6049785017967224,-0.25885671377182,0.1745303571224212,0.5466604828834534,0.0587088167667388,0.126478686928749,0.5922335982322693,-0.2341222316026687,0.1657493412494659,0.5437349081039429,0.0115561513230204,0.1362630426883697,0.5849148631095886,-0.2127823829650879,0.1745866686105728,0.5417351126670837,0.0327208787202835,0.7945048213005066,0.1420200765132904,-0.0776671916246414,0.7898572087287903,0.1431818455457687,0.077828899025917,0.8302672505378723,0.3677695095539093,-0.0507888905704021,0.8369965553283691,0.3606464564800262,0.0395870879292488,1.0
8,0.5752044916152954,0.3169551491737366,-0.1504033207893371,0.5850080847740173,0.3713908493518829,-0.1442795097827911,0.584225594997406,0.370429515838623,-0.1443480551242828,0.5834742784500122,0.3689592778682709,-0.1445967853069305,0.5846054553985596,0.3569348156452179,-0.1753845065832138,0.5831810235977173,0.3442737460136413,-0.1753726750612259,0.5817839503288269,0.3292575776576996,-0.1755334883928299,0.5663713812828064,0.3300231993198395,-0.0814289674162864,0.5704101920127869,0.3408970832824707,-0.2101863622665405,0.556491494178772,0.4380247592926025,-0.1138966977596283,0.5560669302940369,0.4338391423225403,-0.1577009856700897,0.4764487147331238,0.4961206614971161,-0.0379101336002349,0.509252667427063,0.493748664855957,-0.1315503865480423,0.5654120445251465,0.4936903417110443,0.0217284262180328,0.5590948462486267,0.4025917649269104,-0.2276102900505066,0.6242683529853821,0.6910301446914673,-0.0186804328113794,0.6177183985710144,0.2945666909217834,-0.2350017130374908,0.6384724974632263,0.7163799405097961,-0.0130642419680953,0.6574717164039612,0.29238161444664,-0.2748376727104187,0.6340757012367249,0.710259199142456,-0.0422633104026317,0.6625087857246399,0.2917896211147308,-0.2493284940719604,0.6248796582221985,0.700478732585907,-0.0273304227739572,0.6491616368293762,0.2931347191333771,-0.2256620526313781,0.4169923961162567,0.6798233985900879,-0.0119452709332108,0.4671284556388855,0.6744558215141296,0.0108342645689845,0.1939098834991455,0.7312358021736145,0.0857040956616401,0.6563208699226379,0.7690200209617615,0.0977928414940834,0.0
9,0.4585268795490265,0.7033069133758545,0.0029475709889084,0.4394633769989013,0.7025567889213562,-0.0242970585823059,0.4379294216632843,0.6990966796875,-0.0242116563022136,0.4361945390701294,0.6953917741775513,-0.0242441352456808,0.4377001225948334,0.7026604413986206,0.0119556868448853,0.4351825714111328,0.6993554830551147,0.0119202202185988,0.4324298799037933,0.6954491138458252,0.0118431579321622,0.4243587255477905,0.6566495895385742,-0.1151071339845657,0.4221704602241516,0.6537372469902039,-0.1753797531127929,0.462242990732193,0.6725786924362183,-0.0151876071467995,0.4616400599479675,0.6737903356552124,0.0277176965028047,0.4438231587409973,0.5526671409606934,-0.1607836633920669,0.4392768144607544,0.531279981136322,0.0984365046024322,0.3533826172351837,0.7279070615768433,-0.3210432529449463,0.3535392582416534,0.685845136642456,0.2332113087177276,0.2207616418600082,0.8344126343727112,-0.2595438063144684,0.2625042796134949,0.7579426169395447,0.2154962718486786,0.1795659810304641,0.8568711280822754,-0.2974476814270019,0.2249962836503982,0.7678821682929993,0.2424612045288086,0.1692376434803009,0.8371511697769165,-0.2288620620965957,0.2206130474805832,0.7768126726150513,0.173992171883583,0.1838703900575637,0.8292008638381958,-0.2295548617839813,0.2320764660835266,0.7782617211341858,0.1913254708051681,0.6560238003730774,0.2240654528141021,-0.1469466984272003,0.6535643339157104,0.1763156503438949,0.1469641774892807,0.7825401425361633,0.5374568104743958,0.0325818210840225,0.7810744047164917,0.5174874067306519,0.2500779032707214,1.0
